lng	lat	count
114.3434822015	34.8189033327	169
114.3584101207	34.8209159288	46
114.344958661	34.8167156624	231
114.3575161937	34.8169518547	222
114.353756976	34.8195921697	78
114.3617143432	34.8202340139	160
114.3503601167	34.8213067632	105
114.3453736181	34.8203148839	8
114.3416922583	34.8201127489	38
114.346511396	34.8212670708	182
114.3437590682	34.820588486	204
114.3560690523	34.8190802526	108
114.3619534389	34.8206278494	194
114.355276939	34.8192293435	211
114.3453569496	34.8177746956	105
114.3499712784	34.818064443	144
114.3483390567	34.8202238556	229
114.3541205166	34.8201445675	61
114.3530031114	34.8174226438	27
114.3429519308	34.816540471	165
114.3517251138	34.8215511065	134
114.3426014538	34.81819864	173
114.3559913241	34.8171070899	152
114.3507287759	34.8194283381	64
114.3434051214	34.8181048329	233
114.3569195463	34.8185875541	82
114.3427656384	34.8165042734	9
114.3447475283	34.8186323226	85
114.3429358442	34.8214069441	73
114.3457539616	34.8193132198	183
114.3594777848	34.8165323408	110
114.3471834299	34.8190324714	139
114.3450129898	34.8215051477	243
114.349292898	34.8214888961	109
114.3487646345	34.8172519162	168
114.3561069604	34.8169875966	39
114.3465137255	34.8195130117	77
114.3558257736	34.8180265536	222
114.3519240789	34.8188940749	162
114.3504042493	34.8184484245	138
114.3551335403	34.8170001546	15
114.3606154731	34.8173905759	143
114.3442957146	34.8188960626	171
114.3459617943	34.8183638043	62
114.3514655283	34.8206567984	229
114.3544683647	34.8211510031	21
114.3478794335	34.8180364734	137
114.3535413736	34.8184137812	21
114.360584934	34.8188308826	70
114.3504037652	34.8205192333	13
114.3586609288	34.8214108139	195
114.3514670078	34.8187631675	48
114.3464223963	34.8189698802	115
114.3410126425	34.8185385495	197
114.3411369021	34.8195984694	134
114.3563863042	34.8180802627	101
114.3605907111	34.817768595	91
114.3474670728	34.8202145369	236
114.3527868429	34.8178429467	29
114.352253088	34.8207463474	134
114.3507361887	34.8171000587	40
114.3498156343	34.8165533827	184
114.3601365068	34.8195193399	238
114.3609164722	34.8161238387	79
114.3439400565	34.8164306358	165
114.3549118075	34.8203467066	115
114.344142082	34.8201887935	220
114.3463429049	34.8178266577	246
114.3469633459	34.8178803279	40
114.3416176505	34.8192309141	36
114.3433897425	34.8205893357	71
114.3495570173	34.8186187512	210
114.3449827374	34.8211666825	51
114.3580966578	34.8189398649	191
114.3608120505	34.8206561964	164
114.3421514247	34.8212854889	18
114.3543165368	34.8174523926	237
114.3542465601	34.8161644667	230
114.3600469096	34.8179050711	174
114.3415586218	34.8167531107	229
114.3456300079	34.8214019811	32
114.357439782	34.8200477418	217
114.3413620752	34.8183856786	72
114.3458266713	34.819069696	46
114.3472909464	34.8173481677	148
114.3411470637	34.8211296133	103
114.3619191505	34.8216183295	189
114.3457005408	34.8201419312	171
114.3532776729	34.8198397004	41
114.3470348222	34.8166106525	215
114.3532456338	34.8187357714	74
114.359668901	34.8204456885	70
114.3613801014	34.8189685325	240
114.3551725975	34.8182163312	175
114.3453730602	34.8183579106	32
114.3510401911	34.821565684	132
114.356198815	34.8193174736	59
114.3559946394	34.8167835202	123
114.3493133902	34.8178627233	194
114.3421273344	34.8209680523	35
114.3566466345	34.8206486418	38
114.354655189	34.8178125315	76
114.3563246801	34.8192063363	96
114.3461079299	34.8194346892	249
114.3484285522	34.8164702322	32
114.3429328237	34.818732484	235
114.3621044462	34.8214362204	16
114.3520753047	34.8201676228	201
114.3488715053	34.8190162549	64
114.3542639431	34.8182791372	228
114.3411285311	34.8163285908	173
114.345794417	34.8212180207	146
114.348955246	34.8186831875	197
114.3434915326	34.8199384156	123
114.3603748822	34.8206867595	67
114.3484145408	34.820415146	230
114.3594221345	34.8206828925	174
114.3474137218	34.820609197	42
114.3560571488	34.8213077833	183
114.3488580932	34.8204802762	5
114.3439781551	34.8181536922	86
114.356588788	34.8164448792	142
114.3428810958	34.8166310887	185
114.344232392	34.8183684292	166
114.3477728216	34.8204554095	190
114.3432657403	34.8191347294	80
114.3455941744	34.8207438568	247
114.3435959994	34.8172784801	242
114.3539634172	34.8197414936	135
114.3423518095	34.8215573778	214
114.3604771659	34.819119535	105
114.3421660413	34.8172076203	184
114.3449620988	34.8177344815	203
114.3537036276	34.818468532	5
114.3425189846	34.8201005393	62
114.361691702	34.8211174991	57
114.3452071295	34.819500165	202
114.3609976623	34.8180513654	221
114.3468498241	34.8174681391	66
114.3512752686	34.8190096349	112
114.3519464273	34.8183893114	85
114.3496483475	34.8164328881	45
114.3515000123	34.8181039085	184
114.3429379763	34.8171027257	131
114.3508294996	34.816144429	15
114.3499752323	34.8206981245	150
114.3597283547	34.8179125563	232
114.3489293168	34.8166814462	235
114.3543843823	34.8211867089	11
114.3474602051	34.8199641795	26
114.3614071936	34.8181268974	29
114.3554470098	34.8195778307	85
114.3611920848	34.8197050664	151
114.3440084004	34.8166738826	120
114.3618220181	34.8198724677	118
114.355925775	34.8172782442	135
114.353103702	34.8206353528	197
114.3527211382	34.8171752439	137
114.3549053163	34.8182429194	80
114.3515427324	34.8195107295	60
114.3603401779	34.8208350902	120
114.3554914422	34.8176373898	138
114.3541519654	34.8205591895	221
114.3432161126	34.818207553	98
114.3618364471	34.8209590588	34
114.3443456028	34.8204182624	36
114.3489253419	34.8174156843	144
114.3494726097	34.8204916181	199
114.3469779247	34.8193690392	81
114.3543638602	34.8182109935	220
114.3547767285	34.8180225761	148
114.3580412109	34.818368606	126
114.3598251594	34.820663474	199
114.3561893595	34.8210716656	141
114.3444571004	34.819467129	176
114.3562782945	34.8204861431	13
114.3553989771	34.8199892148	126
114.3616659818	34.8169183351	127
114.3595080391	34.8192699646	98
114.3454259427	34.8202093714	246
114.3456783473	34.8170198888	98
114.3463303633	34.8187266232	1
114.3553727217	34.8197972192	134
114.3595250165	34.8170429855	143
114.3493000233	34.8195294692	84
114.3483203525	34.8172528958	52
114.3586292041	34.8210725057	160
114.357976237	34.8161833869	18
114.3540793294	34.8182939802	90
114.343294588	34.8182452831	213
114.3527734532	34.8203634054	60
114.3422535664	34.821019596	91
114.3591018607	34.8211459273	101
114.3529645364	34.8197187741	134
114.3588155853	34.8194827745	164
114.3497893828	34.8182445567	34
114.3490924883	34.8201810686	240
114.3429373331	34.820974916	34
114.3537802808	34.8187083245	28
114.3588882202	34.8167010766	175
114.3521643278	34.8190606515	27
114.3475811655	34.8179019456	241
114.3568262892	34.8213971656	156
114.3514004484	34.8209413384	235
114.3607417425	34.8206899452	184
114.3540025285	34.8196091965	220
114.3502124771	34.8161325267	247
114.354133357	34.8209384197	196
114.3563236601	34.8187180825	8
114.3477970833	34.8177533224	245
114.3506548786	34.8170829334	4
114.355459674	34.8176229004	77
114.3456880211	34.8188414255	79
114.3439753944	34.8203029142	38
114.3575298957	34.817708276	183
114.3440958988	34.8162844557	191
114.3425751507	34.8212828577	108
114.342846832	34.8196165922	25
114.3570552045	34.8205150439	224
114.3426817241	34.8176969722	16
114.3429369321	34.8207603263	167
114.3438255469	34.8205444218	144
114.3473438435	34.8198732108	248
114.3554047282	34.8165156814	140
114.3481648066	34.8161572185	45
114.3612643817	34.8183393861	225
114.3477671955	34.821299608	147
114.3610951456	34.8161018011	216
114.3583202002	34.8202570109	234
114.3533863363	34.81840172	138
114.3568188222	34.8180377798	106
114.3463479886	34.8167514723	235
114.3473806225	34.8206290463	13
114.3559268359	34.8183296076	136
114.3612571665	34.8207229717	172
114.3469744977	34.8169999827	193
114.3523704804	34.8189399092	163
114.3598350101	34.8185383872	94
114.3463408444	34.8190568553	177
114.3580397814	34.8204860004	113
114.3546646405	34.8204095006	34
114.3533161444	34.8176287285	127
114.353352451	34.8174799543	97
114.3413879419	34.8207132787	115
114.345647168	34.820237841	3
114.3604880873	34.8166755168	153
114.346952611	34.8163323968	151
114.3415786662	34.817352004	189
114.3469430541	34.8198871512	155
114.3519396553	34.8185160466	1
114.3438314827	34.8211945753	25
114.3577208091	34.818042982	42
114.3578968421	34.8188638702	164
114.3602587562	34.8178827614	188
114.3532141836	34.8198839495	18
114.3462264494	34.8216106915	190
114.3460435725	34.8179864488	248
114.349334831	34.8183858001	215
114.3575664827	34.8173646232	74
114.3620431279	34.8214105419	44
114.3480439752	34.818904876	132
114.341606368	34.8163949155	119
114.3595955186	34.8170351674	18
114.3551051608	34.8165766526	245
114.3599640801	34.8199206922	130
114.3523907088	34.8168285453	109
114.342377524	34.8215784016	106
114.3564242563	34.8171876052	34
114.3603604865	34.8177386747	66
114.3616848362	34.8208729665	73
114.3464478942	34.8196811266	39
114.3431744433	34.821569016	162
114.346541585	34.8215849279	85
114.3463015121	34.8187156742	144
114.3473230205	34.8176817867	139
114.3538464688	34.8215630648	172
114.3566784493	34.8208235291	112
114.3527988038	34.8199092692	226
114.3487202529	34.8171107055	99
114.3574717476	34.8187452264	112
114.3462216577	34.8164237057	75
114.3595139516	34.8205671112	18
114.3573268392	34.8186944717	128
114.3590521711	34.8213589184	249
114.3607850013	34.8200829411	21
114.3540865664	34.8163835502	2
114.3478728365	34.8173113319	76
114.3555715971	34.8202586054	93
114.3515137823	34.8192946812	171
114.3600090468	34.8198542445	52
114.3546180986	34.8188804913	237
114.3479426615	34.817979144	43
114.3572908927	34.8206741067	2
114.3513022275	34.8207343529	113
114.3568091676	34.8213252351	240
114.3536779932	34.82059486	117
114.3578455824	34.8214755965	118
114.3423713894	34.8182400381	189
114.3531854313	34.8165062282	250
114.3415940662	34.8187468596	65
114.3606711599	34.8203386382	36
114.3591421046	34.8200474423	84
114.3556981448	34.8187693319	205
114.3589487101	34.8211926228	206
114.3531523712	34.8167049219	164
114.3499465396	34.8170983504	145
114.3522744886	34.8188662771	222
114.3474027322	34.8214953076	250
114.3555557079	34.8208991403	22
114.3570357889	34.8207479854	207
114.3479972832	34.8177050101	122
114.3540624505	34.816735892	15
114.3498436995	34.8172865775	49
114.3495821799	34.8168684082	150
114.3558771392	34.8165051735	19
114.354427076	34.818548316	183
114.3588184418	34.8199049942	58
114.3441110729	34.8169019653	94
114.3575878822	34.8213733674	143
114.3595553149	34.8201300858	117
114.3423097858	34.8211637437	206
114.3542532973	34.8215109481	187
114.3490265713	34.8195792001	64
114.3421326628	34.8178824507	215
114.3533759265	34.8208807592	96
114.3618092581	34.8207305009	129
114.3474258466	34.8203887404	114
114.3562753227	34.8189752232	12
114.3618854005	34.8185911475	111
114.3550944575	34.8208339637	72
114.3549111739	34.8199764129	180
114.3515140712	34.8178726423	108
114.3599187949	34.8199794086	50
114.3577222708	34.8188429326	231
114.3422282262	34.821377854	45
114.3432320817	34.8211829538	166
114.3513083322	34.8196682417	167
114.3425086245	34.8208379014	15
114.3506193759	34.8177231278	71
114.3555624085	34.8189004018	124
114.3599551842	34.8175583736	68
114.3413936071	34.8186331046	60
114.3531153929	34.81850207	143
114.351305408	34.8212822675	217
114.3470473576	34.8174193992	88
114.3470073767	34.8195341066	33
114.342271769	34.8178102672	150
114.3459131612	34.820435484	37
114.3543759824	34.8177273302	36
114.3435290124	34.8186316292	209
114.3570926546	34.8207245517	108
114.3607193103	34.81976894	194
114.3576664411	34.8198755861	211
114.3463596964	34.8179094649	202
114.3603681796	34.8191003882	76
114.3502578363	34.8202445302	192
114.352194808	34.8188704388	218
114.3480581492	34.8201292373	75
114.3492024028	34.8203281642	219
114.3599023009	34.8188532623	178
114.3569102916	34.8178785394	135
114.3426645198	34.8179532338	148
114.3606094281	34.8185738603	195
114.344905637	34.8188671503	240
114.3584998937	34.8185540387	142
114.3560116615	34.8200433792	155
114.354801973	34.8162910585	58
114.3600093115	34.8208318403	73
114.3463212692	34.8188453123	179
114.3453254718	34.8211328347	112
114.3517213491	34.8211615138	136
114.350315628	34.8196948494	194
114.3606241291	34.8182824148	219
114.3411516129	34.8201572649	77
114.3513689958	34.8210543341	114
114.3484064254	34.8167525809	145
114.3569950479	34.816903369	225
114.3435704982	34.8178564296	148
114.3504712454	34.8173099641	222
114.3464385603	34.8170212977	43
114.3621114488	34.8167870828	211
114.3618430942	34.8197117228	8
114.3522887999	34.8184761891	214
114.3430820181	34.8198332972	242
114.3533652253	34.8194367606	148
114.3617237655	34.8169704327	236
114.3412376016	34.8164805283	243
114.3613214514	34.8196628246	163
114.3578278928	34.817651169	41
114.3505044874	34.8210485731	169
114.3568256708	34.821390329	93
114.3559700322	34.8207711433	211
114.3486516298	34.8192102216	8
114.3521737007	34.8194966608	27
114.3551637587	34.8168631465	240
114.344723955	34.8204270745	150
114.3604965253	34.8167784948	67
114.3597342611	34.8169033631	140
114.3602511856	34.821389881	70
114.3434660516	34.8184833752	151
114.3569869278	34.8203252888	72
114.3430454312	34.8161787095	33
114.3444009144	34.8171038349	239
114.3543158647	34.8183425549	125
114.3528145803	34.8173326257	155
114.3607031959	34.818997311	144
114.3611055212	34.8176215358	34
114.3417250791	34.8203053441	176
114.3452846291	34.8209986517	156
114.346462629	34.8215600273	213
114.3576148598	34.8216121007	90
114.3524895304	34.8188075417	85
114.3427516861	34.8215111175	246
114.3456279496	34.817556868	168
114.3525987827	34.8181348708	69
114.3488399947	34.8213777649	33
114.3419563722	34.8189454726	154
114.3470527812	34.8161403763	30
114.3494020377	34.8189380643	164
114.3426609175	34.8177445505	106
114.3503942198	34.8194686767	123
114.3482715421	34.8213920574	72
114.3460499517	34.8207158644	143
114.3574378815	34.8202451495	78
114.3558535782	34.8168042121	116
114.362158764	34.8205531735	148
114.3560174683	34.8201185711	104
114.3506070543	34.8214898514	94
114.3558550538	34.821059442	144
114.3529165669	34.8209253566	201
114.3583299888	34.8211855645	153
114.3557941969	34.8183956919	130
114.3510912579	34.8215937696	126
114.3598046795	34.820257191	193
114.3439479031	34.8165401013	198
114.3530770126	34.8192583515	76
114.3480323814	34.8171192901	147
114.3529754375	34.8163510383	81
114.3527080849	34.8178272366	182
114.35880768	34.8187087969	174
114.351765706	34.8211148991	154
114.3526619237	34.819406636	132
114.3552140993	34.8207372993	167
114.3443033137	34.8201313713	242
114.3511175466	34.8199799792	19
114.3619877363	34.8195924911	173
114.356736867	34.81806728	49
114.3482500058	34.8165167311	120
114.3610255639	34.8186934005	190
114.3515239305	34.8205752351	100
114.3476004468	34.8201236223	126
114.3552517997	34.8176433214	39
114.3416503023	34.8166720789	177
114.3459597944	34.8163456439	113
114.3614654755	34.8162961323	110
114.3541166546	34.8184849312	238
114.3480289108	34.8210876179	192
114.3621862821	34.8177071167	108
114.3462938273	34.8172559675	134
114.3463269583	34.8200175918	218
114.3607681429	34.8212976378	69
114.3555544939	34.8198733836	131
114.3566230223	34.8164143665	73
114.3545767516	34.8183848863	45
114.3560063073	34.8177710873	213
114.3580187633	34.8206886145	233
114.3456801756	34.8208765493	107
114.3539284103	34.8206687497	168
114.3618711688	34.8202420868	61
114.3582417327	34.8194474933	88
114.3426208683	34.8190705793	228
114.3606755135	34.8163017779	211
114.358508657	34.8203528437	138
114.3549018092	34.8180074919	169
114.3467324839	34.8183214024	4
114.3555383485	34.8199540421	72
114.3609919313	34.8201243518	240
114.3539392114	34.8189588117	111
114.3516445375	34.8166523178	127
114.3570233695	34.8181952027	192
114.3474528727	34.8204704466	47
114.3602658525	34.8190826408	35
114.3543783157	34.8203094581	63
114.357931372	34.8187444136	79
114.341639362	34.8194661387	47
114.3583281441	34.8171561783	37
114.352539715	34.8186911746	94
114.3585316659	34.8202756354	220
114.3419759512	34.8207707669	131
114.3513446009	34.8172111172	85
114.3464969349	34.8181020139	119
114.3440040221	34.8205316252	33
114.3533029438	34.8190596315	172
114.3459160535	34.8161589618	192
114.3421343612	34.818887202	117
114.3531462142	34.8194767915	147
114.346660238	34.8173885432	104
114.3423469792	34.819361631	69
114.347060876	34.8170349011	202
114.3542059779	34.8205774601	161
114.3602436307	34.8189854849	141
114.3467469331	34.821566292	231
114.3573255297	34.8214327687	145
114.3620483683	34.8163131998	135
114.3435934895	34.8187326389	14
114.3564328793	34.8183657151	131
114.3547309622	34.8203327176	40
114.3497729001	34.8177407839	184
114.351401524	34.8182091286	204
114.3486539114	34.8176121501	26
114.3613481497	34.8215553518	36
114.355739082	34.8205783193	241
114.3497008882	34.8180453725	244
114.359523521	34.8216310851	207
114.362195769	34.8162038576	214
114.3576954606	34.8178877625	19
114.3612096496	34.8214091879	1
114.3559989741	34.8212325177	12
114.3519458008	34.8206868813	6
114.3508567089	34.8188703712	83
114.3558555839	34.8212330931	184
114.3595695932	34.8177393563	149
114.3475757899	34.8210426243	67
114.3578693065	34.8202462475	191
114.348566232	34.8164073969	177
114.3509006985	34.8173997473	38
114.3456635591	34.8208330523	102
114.3579310264	34.8212530101	150
114.343351319	34.8172352948	81
114.3456606936	34.8203271404	125
114.3501452555	34.8192454674	161
114.3554374005	34.8177387065	173
114.3559965242	34.8193960002	232
114.3418421441	34.8202756426	148
114.3506298392	34.8168699797	203
114.3466766552	34.8177695456	229
114.361072659	34.8203587217	69
114.3513350117	34.8212837356	26
114.3450769157	34.8170874341	172
114.3445418873	34.8185591702	169
114.3413574872	34.8204551902	145
114.3538466455	34.8192545602	190
114.3489674336	34.8183575417	74
114.3587444847	34.8166661499	156
114.3491274409	34.8188089453	79
114.3621428514	34.8192854542	245
114.3621821073	34.8210303314	25
114.3412472502	34.8165769045	61
114.3607476216	34.8192111673	184
114.3434987209	34.8192329628	127
114.358595573	34.8205423846	3
114.3498116669	34.8199176848	116
114.3414003395	34.8186660107	123
114.3524680816	34.8203416678	238
114.3536839769	34.8210529538	153
114.3430868562	34.8173210555	123
114.3548002867	34.8176274124	164
114.3557453307	34.8161955724	145
114.3476167969	34.8214032499	40
114.3606459804	34.8167508474	73
114.3535934032	34.8210367316	243
114.3597954779	34.817162042	110
114.3593490395	34.8208468951	211
114.3469694511	34.8164781876	204
114.3436224051	34.8205393808	94
114.3543813752	34.8169253921	59
114.3607172602	34.8201345422	245
114.3577874802	34.8214580484	103
114.3470326066	34.8187381863	170
114.3560464788	34.821012152	245
114.3557782996	34.8215397899	179
114.3553621762	34.816915402	102
114.3440800876	34.8216395025	119
114.3544255674	34.8193898832	66
114.3583660167	34.8198102394	238
114.3417509425	34.8191354926	186
114.3439493322	34.8203162747	150
114.3433299373	34.8182900746	140
114.3614788036	34.8167642877	35
114.3587119189	34.8183423058	11
114.3617811524	34.8198028093	13
114.3480918682	34.8193373897	46
114.3455666229	34.820144996	10
114.3453270076	34.8178146134	116
114.3468757968	34.8185856495	133
114.3595002062	34.8184410764	235
114.3419377551	34.8210091298	250
114.3526987712	34.8177031466	80
114.3430314781	34.8194340744	141
114.3455732147	34.8215044582	233
114.3576599672	34.8178426847	249
114.3492899691	34.8209640314	229
114.3505572935	34.8197186078	102
114.3494062284	34.8178781857	8
114.3429060753	34.8185910354	32
114.3488647328	34.8211949896	138
114.3602056117	34.8213224545	144
114.3613933968	34.8205802136	31
114.3450908118	34.8212768631	22
114.3466914709	34.8214942831	61
114.3616659124	34.8204072099	186
114.3578202677	34.8170473657	113
114.3564310864	34.8213359492	113
114.3534327137	34.8204338436	246
114.3471454359	34.8175349098	233
114.3564814298	34.8189928548	149
114.3546557079	34.8198898225	231
114.3477856829	34.8179790083	6
114.3517214121	34.8180608141	79
114.3491552499	34.818251805	224
114.3568463575	34.8214513965	149
114.3468226687	34.8165863112	156
114.3557150455	34.8168625922	227
114.3559161084	34.8193712292	213
114.3418191883	34.8189049299	147
114.3483174225	34.818724632	218
114.3520652093	34.8165447963	37
114.3425768809	34.8195851281	208
114.3488215757	34.8181756205	8
114.3504943896	34.8176578989	184
114.361635681	34.8185592832	58
114.3511379945	34.8173876289	22
114.3446779182	34.8179298773	22
114.349846037	34.8208679562	47
114.355126436	34.8215228447	77
114.3424051438	34.821353424	52
114.3481386637	34.8174995021	245
114.35583894	34.8216483551	135
114.3571588429	34.8201916982	45
114.3455803861	34.8184458744	249
114.3443468278	34.81639676	226
114.3412700942	34.8190866698	19
114.3540055627	34.8169063801	137
114.3424252327	34.8205386779	246
114.3424321185	34.821286362	72
114.3429972923	34.8167507499	41
114.3531454155	34.8171797589	33
114.358313409	34.8215588889	93
114.3469062875	34.8192681135	109
114.346689558	34.8176613813	51
114.343090043	34.8182263252	118
114.3495282593	34.820474146	190
114.3618352205	34.8214685035	39
114.3474393087	34.8182281864	82
114.3618397755	34.8184140603	195
114.3465848008	34.8188278604	246
114.3616692715	34.8205556038	18
114.343823421	34.8205109071	106
114.3414559979	34.8164367762	163
114.3447595026	34.8192267214	160
114.3596476805	34.8189692938	58
114.3571988863	34.8172563902	214
114.3519202085	34.8191724685	91
114.3474637983	34.8209070113	121
114.3492359519	34.8167254703	135
114.3475994667	34.8214331683	112
114.3425486879	34.817532232	152
114.3427067052	34.8170815636	173
114.3509497398	34.8173491628	77
114.3447433348	34.8188060501	243
114.3491526609	34.8190738833	76
114.3521588376	34.821143529	31
114.3539640036	34.819909386	157
114.3606216232	34.8186280507	191
114.3426918293	34.8212717656	208
114.3589339803	34.8174299768	85
114.3539590631	34.8208383059	103
114.3543661806	34.8182503717	136
114.3421632237	34.820813374	104
114.3452372978	34.8185887677	2
114.3440479072	34.8197197914	64
114.3448624977	34.81790823	250
114.3522683557	34.8189493031	54
114.3426479577	34.8204837446	190
114.357251862	34.8184653167	138
114.3468684674	34.819586975	82
114.3590523642	34.8177595176	113
114.3427708552	34.8208816764	239
114.3582779758	34.8165101544	191
114.3470807813	34.8187020759	228
114.3523942873	34.8206622341	205
114.3572013504	34.8179149465	138
114.3494964963	34.8173752084	167
114.3453345994	34.820416569	229
114.3525820101	34.818439761	201
114.3459973868	34.8188883774	104
114.3553988678	34.8176029141	115
114.3530271583	34.8191697624	99
114.3468546975	34.8170079022	115
114.3585676662	34.8161790517	196
114.353869697	34.8209094349	5
114.3519938661	34.8189926975	164
114.3481615793	34.8200272263	4
114.3555723955	34.8179905592	182
114.3495170142	34.8170239192	184
114.3565435089	34.8194932951	42
114.3604221251	34.8201902192	185
114.3444165769	34.8172899618	155
114.3500523331	34.8214160596	225
114.3598679659	34.8175169634	188
114.343557774	34.8162812403	180
114.3457144348	34.8204129122	90
114.3484858491	34.8172869333	101
114.3513484716	34.8201773194	233
114.3596680019	34.8199448762	163
114.356088794	34.8164240737	26
114.3526517077	34.8199356367	227
114.3602978208	34.817920129	40
114.3436482024	34.8202173786	19
114.3494151852	34.821398996	10
114.3611884433	34.8192894071	249
114.3447342142	34.8211608303	58
114.3499858911	34.8173490433	212
114.3459807512	34.8175471033	236
114.3518251475	34.8213816562	200
114.3507203751	34.821360959	180
114.3597487631	34.8164771128	80
114.3522518247	34.8210390501	242
114.3620868009	34.819199621	84
114.3601826962	34.8202973653	17
114.3435655998	34.8208121908	149
114.3533562661	34.8189277061	11
114.3568030884	34.8211231551	10
114.3600458597	34.8175779439	190
114.3579997094	34.8183917559	125
114.3524334029	34.8199557591	109
114.3545374863	34.8192990432	236
114.3516940175	34.8203316862	114
114.3430107704	34.8162405231	29
114.3463847035	34.8176033094	72
114.3552386067	34.816433121	119
114.3540175355	34.8181235678	128
114.3537893891	34.8190283092	167
114.3472094422	34.8208210541	115
114.3477096931	34.8177506469	239
114.3494680492	34.8194316227	15
114.3460826764	34.8189971203	209
114.3557881977	34.8185056212	237
114.3603901767	34.8168542336	163
114.3534557843	34.8203949413	27
114.349550917	34.8179431988	127
114.3458848328	34.8207707549	6
114.3515561405	34.8184194061	111
114.3617358483	34.819405357	91
114.3600216815	34.8188616207	250
114.3516192219	34.816744832	171
114.3522813773	34.8200416625	183
114.3603825204	34.8205946889	152
114.3553816416	34.8194087126	138
114.3462633555	34.8197098261	110
114.3532402145	34.8185665732	27
114.3549215564	34.821267144	52
114.3509887573	34.8177459088	185
114.3479978146	34.8210927029	231
114.3520420635	34.8163741445	160
114.3608609136	34.820072584	178
114.3461825387	34.8177993793	140
114.3537356686	34.8201210082	228
114.3621758372	34.8162635306	231
114.3468331678	34.8180432635	226
114.3562858561	34.8213957418	31
114.3591648497	34.8209767332	191
114.3614230286	34.8179986495	95
114.347027558	34.8166822845	60
114.3417170301	34.818379536	69
114.348185966	34.8202871555	17
114.3432854047	34.8163347782	73
114.3607896891	34.8202719136	69
114.3430217067	34.8185087595	180
114.3589498555	34.8185758279	140
114.3515183957	34.8200581479	209
114.3557720127	34.8194027697	57
114.3619654295	34.819677378	187
114.358825782	34.8179975455	99
114.3604523109	34.8194488883	43
114.3568409549	34.8209974307	208
114.3519481401	34.8170967323	162
114.3453810619	34.8174198633	56
114.3579314466	34.8185188665	234
114.3596071575	34.8161822214	225
114.3413205776	34.8188835444	180
114.3561754872	34.820899047	241
114.3616183553	34.8175294279	161
114.3568595028	34.8196923948	137
114.3523185981	34.8204617503	63
114.3514154162	34.816604569	115
114.3461154757	34.8184438016	97
114.3488043485	34.8171019747	87
114.3535202417	34.8216379289	155
114.350798826	34.8165672891	95
114.3583020291	34.8193648275	163
114.3568740319	34.8172452255	163
114.3535532181	34.8163885099	222
114.3499332343	34.8195391295	198
114.345658325	34.8168338334	36
114.3471988614	34.8170911462	45
114.3579256659	34.8190876461	139
114.3606430076	34.8190182023	29
114.3477474384	34.8171012107	154
114.3596608055	34.8165579776	84
114.3529985144	34.8195268636	138
114.3434152403	34.8193965362	115
114.3609049952	34.8209674313	214
114.3615173241	34.8195693784	164
114.3506971199	34.8177720126	142
114.3478973732	34.8216123276	44
114.3585491109	34.8202939233	136
114.3559067237	34.8173826086	100
114.3410755276	34.8161548218	177
114.3548798248	34.8214288732	124
114.3521616512	34.818218363	114
114.3563598738	34.8182479086	178
114.3575203168	34.8186563118	232
114.3492706461	34.8202667152	141
114.3438566165	34.8189126385	199
114.3533650967	34.8197352735	18
114.348948497	34.8183295288	224
114.3592943373	34.8204096082	181
114.3476353792	34.8197767421	13
114.3617168281	34.8167158531	7
114.3530512186	34.8191971618	172
114.3583707856	34.8168184637	169
114.3556853388	34.8179117206	95
114.3529714022	34.8161376373	19
114.3430838643	34.818549959	169
114.3424259338	34.8178526539	227
114.3578039712	34.8198689716	102
114.3574569642	34.8181950498	29
114.3410777425	34.8201054655	171
114.3533196533	34.8215056714	144
114.3621915128	34.8215529705	217
114.3603916101	34.81954057	202
114.3609366764	34.8188985385	174
114.3553928998	34.8184519139	102
114.3545042142	34.8207195566	133
114.354891711	34.8199668822	1
114.3546207818	34.8214142673	83
114.3610523997	34.8196215023	21
114.3454288052	34.8193093278	222
114.3494819459	34.8169978896	145
114.3498081277	34.8186325156	125
114.360557398	34.8195606352	102
114.3500251165	34.8189229458	193
114.3515735185	34.8214224244	56
114.3606529336	34.8164936533	32
114.346590321	34.8181758379	87
114.3511633719	34.8173621409	75
114.3522402188	34.8190929235	158
114.3471401877	34.8188334933	138
114.3456701027	34.8203879888	226
114.3555616048	34.8176862437	185
114.3517373428	34.8182838304	144
114.3599016466	34.8168399422	15
114.3618568841	34.8162578405	24
114.3615117107	34.817131585	90
114.3520765576	34.8201991524	135
114.3475709849	34.8183237625	109
114.3422668201	34.8166832615	55
114.3442398331	34.8187820088	146
114.3460458291	34.8189206857	51
114.348229064	34.82059467	249
114.3516308179	34.8161910621	206
114.3515068106	34.8203210299	3
114.3585336557	34.8168138424	135
114.3459728805	34.8171311623	119
114.3613658647	34.8205179445	121
114.3428556588	34.8191529705	81
114.3527230527	34.8188003291	45
114.3434543346	34.8214888867	136
114.3469065992	34.817196393	77
114.3544143983	34.8168887586	30
114.3416987179	34.8178009366	36
114.3419073167	34.8209216308	231
114.3427528156	34.8203219678	34
114.3475395738	34.8176534108	167
114.3606048066	34.820922723	124
114.3454931949	34.8214430567	78
114.3458605031	34.8170922577	126
114.3562889134	34.8167760944	198
114.3516690993	34.8191385328	104
114.3454079471	34.8198716697	31
114.3592013982	34.8179772291	98
114.3455624895	34.8186286777	88
114.3566715333	34.81965002	88
114.3553138131	34.8181802348	112
